"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40360248898853e-08,8.3454098464082e-08,2.7470967342951e-07,8.5731828192564e-07,2.53660379371825e-06,7.11551206992113e-06,1.89235746465261e-05,4.77138208026839e-05,0.000114059034784207,0.000258499748000456,0.000555438426425922,0.00113150764072058,0.00218537117666883,0.00400165307345351,0.00694705101548689,0.0114342759948135,0.0178428511983873,0.0263977845492,0.0370270032721898,0.0492399602135434,0.0620819034187558,0.0742097013915576,0.0841016996663835,0.0903643979642407,0.0920531138947438,0.0889054033466209,0.0814078636586918,0.0706729205989448,0.0581685344395185,0.0453911826498145,0.033581727356873,0.0235549699774824,0.0156642596861488,0.00987608378884354,0.00590346479456305,0.00334561706048512,0.00179759650842123,0.000915702922918344,0.000442245092869535,0.000202496301355868,8.79055720635341e-05,3.61793293769556e-05,1.41172126251793e-05,5.22253365656675e-06,1.83171067584861e-06,6.09081361599096e-07,1.92015369083318e-07,5.73902800353272e-08,1.62622925285171e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22312593846005e-08,7.74406607567495e-08,2.55749771786782e-07,8.00761664675709e-07,2.37702461262102e-06,6.6897058155956e-06,1.784940835267e-05,4.51527909878368e-05,0.000108290367019974,0.00024622942956927,0.000530805522330479,0.00108486738541408,0.00210215145150043,0.00386187163189363,0.00672633473995161,0.0111072419057814,0.0173892707304496,0.0258109587509023,0.0363224178670567,0.0484611145105194,0.0612999666268345,0.0735149051161444,0.0835870479186559,0.0901054517036508,0.0920898329522342,0.0892320458901131,0.0819744566287825,0.0713977829850505,0.058957534449758,0.0461574918390641,0.0342604651981438,0.0241097280280995,0.0160856707617172,0.0101749814506688,0.00610204510488591,0.00346947897044627,0.00187025083930004,0.000955832685056888,0.000463137510482204,0.000212756928080985,9.26622258757724e-05,3.82619034752073e-05,1.49787226623548e-05,5.55938647796336e-06,1.95624084614099e-06,6.52620356854494e-07,2.06414971098869e-07,6.18961272292934e-08,1.75965233816068e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43785630293615e-08,1.17574988194761e-07,3.8122695062164e-07,1.17190999986147e-06,3.41544662655656e-06,9.43721537579975e-06,2.47220153172445e-05,6.13999494457466e-05,0.00014457618708078,0.000322753217037975,0.000683108793486238,0.00137073989647283,0.00260775318425662,0.00470353645357494,0.00804321099626967,0.0130401208902806,0.0200438546851522,0.0292097998108266,0.0403574604130771,0.0528648701939365,0.0656536312766374,0.0773034174988968,0.0862952889932361,0.0913322155960834,0.0916451407535894,0.0871853343882427,0.0786368214081925,0.0672445240563374,0.054517542601563,0.0419048101118659,0.0305379299833983,0.0210990670043356,0.0138208464786767,0.00858328509917064,0.00505381892454558,0.00282119283980029,0.00149311242634078,0.000749201341021911,0.000356410518697561,0.000160748902083742,6.8737009444965e-05,2.78662109895524e-05,1.07104916934794e-05,3.90287464356211e-06,1.34835107225243e-06,4.41635540899531e-07,1.37140944018866e-07,4.03749276358883e-08,1.12693087868115e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55380112580943e-08,5.49377417854691e-08,1.84156574210129e-07,5.85255227177448e-07,1.76337875227208e-06,5.03719415195544e-06,1.36419073787777e-05,3.50271928320962e-05,8.52667850788078e-05,0.000196788278438073,0.000430589847910995,0.000893251968516737,0.00175683187374176,0.00327591638955369,0.00579138100664391,0.00970685397475511,0.0154248932158996,0.02323878402189,0.0331934521244102,0.0449510072159159,0.0577131241904379,0.0702518930126984,0.0810755448736516,0.088709513696788,0.0920235638433749,0.0905058072271396,0.0843922144137519,0.0746065262103595,0.0625316209893607,0.0496902164453801,0.0374360739679219,0.0267397754151598,0.0181081081347322,0.0116261535546359,0.00707695508653499,0.00408417143147031,0.00223464390851606,0.00115920223183117,0.000570106841781155,0.000265826995308738,0.000117513373109663,4.9251612425787e-05,1.95703282446647e-05,7.37258491932763e-06,2.633206820445e-06,8.91647399886541e-07,2.8624885863001e-07,8.71236877756534e-08,2.51402745674797e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3363929264903e-08,8.12170590955107e-08,2.67663948712548e-07,8.36323573445997e-07,2.47742892629612e-06,6.95778535978215e-06,1.85261141037547e-05,4.67672281669701e-05,0.000111929198943026,0.000253974483493139,0.00054636407116817,0.00111434570019966,0.00215478475064037,0.00395033877259959,0.00686612352690939,0.0113145166570709,0.0176769687550122,0.0261834711591107,0.0367700737469035,0.0489564391238996,0.061797846425382,0.0739580049034699,0.0839161325118873,0.0902722422211826,0.0920685994545243,0.0890261088835191,0.0816153366655394,0.0709372980262743,0.0584555716333762,0.045669418063518,0.0338277571131508,0.0237557597358978,0.0158165750006041,0.00998397634495029,0.00597505583432417,0.00339021655017137,0.00182372626107331,0.000930118474476459,0.000449741470344484,0.000206173697352144,8.96084220288357e-05,3.69240396416723e-05,1.44249372797249e-05,5.34272127242227e-06,1.87609338130253e-06,6.2458162185104e-07,1.97136123185382e-07,5.89908843697492e-08,1.67357310447137e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21146818028246e-08,7.7051517251953e-08,2.54520585444359e-07,7.97088316814302e-07,2.36664085436962e-06,6.66194748825384e-06,1.77792532086398e-05,4.49852141651729e-05,0.000107912193012462,0.000245423502915348,0.000529184507156769,0.00108179217799502,0.00209665357801745,0.00385261848275986,0.0067116938404762,0.0110855024321154,0.0173590521916891,0.025771771053773,0.0362752459188559,0.0484088202867091,0.061247282639301,0.0734678741446416,0.0835519412123274,0.0900874118454993,0.0920916409747868,0.0892534190307174,0.0820121207524887,0.0714462941524417,0.0590105659240819,0.0462091684852506,0.034306364228626,0.0241473366608583,0.0161143053647509,0.0101953356705663,0.00611559626179931,0.00347794847530516,0.00187522867460823,0.000958587471051473,0.000464574452259846,0.000213463966487801,9.29906088657796e-05,3.84059432264996e-05,1.50384178012419e-05,5.58277002379304e-06,1.96490112463095e-06,6.55653681594681e-07,2.07419982074778e-07,6.2211173111534e-08,1.76899782932675e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30979683384448e-08,1.133777658276e-07,3.68210240528366e-07,1.13372004889823e-06,3.30946926546523e-06,9.15912491904283e-06,2.40321838584717e-05,5.97828502189007e-05,0.0001409952858987,0.000315266347061253,0.000668337927666444,0.00134326120021451,0.00255959395453506,0.00462411120604439,0.00792013113682525,0.0128612646562774,0.019800786553532,0.028902067419234,0.03999661939556,0.052476607102809,0.0652764378758307,0.0769831191830749,0.0860761848174759,0.0912470905735074,0.0917072320216595,0.0873849598525001,0.0789438524036271,0.0676158331129804,0.0549068928704208,0.0422720777297438,0.0308552051533541,0.0213526227000269,0.0140094716199602,0.00871444626912864,0.005139313249482,0.00287354066771175,0.00152326778521855,0.000765563954596342,0.000364781360613918,0.000164789428925006,7.05782989467285e-05,2.86587806771882e-05,1.10328685851323e-05,4.02682635962161e-06,1.39341526902477e-06,4.57131230958988e-07,1.42181576522545e-07,4.19263716210951e-08,1.17212019799827e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56138714717608e-08,5.51948426195502e-08,1.84981140385605e-07,5.87757335703638e-07,1.77056100212274e-06,5.05669218058632e-06,1.36919549460162e-05,3.51486167182816e-05,8.55451387168066e-05,0.00019739094040654,0.000431821558847286,0.000895626764012114,0.00176114790790789,0.00328330317866683,0.00580327119486966,0.00972482459210205,0.0154503385081712,0.0232724328569913,0.0332348223756714,0.044997970112017,0.0577617889897523,0.0702969752089263,0.0811112397409763,0.0887307021842707,0.092027012800028,0.0904909775091974,0.0843613989105386,0.0745642691686687,0.06248362100521,0.0496420773335499,0.0373922768177085,0.0267031148301072,0.0180796409340848,0.0116055393743518,0.00706298470857466,0.00407528832772436,0.00222933459313141,0.00115621522591196,0.000568523309574443,0.00026503525676918,0.000117139780145236,4.90851483229366e-05,1.95002556446648e-05,7.34470770879824e-06,2.62272189431524e-06,8.87918188875353e-07,2.84994252298593e-07,8.6724362972734e-08,2.50200061033945e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27100247597627e-08,7.90378897861893e-08,2.60792018951582e-07,8.15821375314474e-07,2.41957037828659e-06,6.80337458422051e-06,1.81365208912289e-05,4.58382000095778e-05,0.000109836222601979,0.000249521824411186,0.000537423722670799,0.00109741497559944,0.0021245701052718,0.00389957914179215,0.0067859589372491,0.0111957149407623,0.017512164402711,0.0259702094596831,0.0365139594007274,0.0486732606623914,0.0615134590050749,0.073705208878401,0.0837287559692577,0.0901777907288261,0.092081647435972,0.0891446159472015,0.0818211701454604,0.0712007776046259,0.0587424685298472,0.0459481413274651,0.0340746863487652,0.0239576261848057,0.0159699481660062,0.0100927801123041,0.00604735478866717,0.00343531953942664,0.00185018679932578,0.000944735925991691,0.000457352795435837,0.000209912312491934,9.13418375346846e-05,3.76830801275242e-05,1.47389789999272e-05,5.46552992897306e-06,1.9215005556318e-06,6.40459364825898e-07,2.02388075121487e-07,6.06345217269025e-08,1.72224960123009e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19986955824942e-08,7.66642596743488e-08,2.53297077073314e-07,7.93431100102805e-07,2.35630031919631e-06,6.63429832437425e-06,1.77093577399751e-05,4.48182186274344e-05,0.000107535242145957,0.000244619992269115,0.000527567963917022,0.00107872470940612,0.00209116818702099,0.00384338401904071,0.00669707873598268,0.0110637954747112,0.0173288704516048,0.0257326195190417,0.0362281023810957,0.0483565386438016,0.0611945884399652,0.0734208066838994,0.0835167735190154,0.0900692939256274,0.0920933655240347,0.0892747163377277,0.08204972777982,0.0714947734499878,0.0590635915409746,0.046260861037869,0.0343522935995731,0.0241849820278593,0.0161429763023307,0.0102157213434812,0.00612917195434057,0.00348643549377289,0.00188021805374965,0.000961349324729187,0.000466015429700304,0.000214173160303468,9.33200709680809e-05,3.85504902628051e-05,1.50983371511207e-05,5.60624683935133e-06,1.97359795210819e-06,6.58700507535451e-07,2.08429697287826e-07,6.25277656455138e-08,1.77839134874216e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
